afl_player_id,name,full_name,display_name,team_name,team_key,position,number,headshot_url,photo_url
1017396,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1017396_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1017396_450.png
1029973,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1029973_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1029973_450.png
1006550,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1006550_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1006550_450.png
1016433,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1016433_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1016433_450.png
1018992,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1018992_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1018992_450.png
1028561,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1028561_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1028561_450.png
998480,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/998480_450.png,https://fantasy.afl.com.au/assets/media/players/afl/998480_450.png
993480,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/993480_450.png,https://fantasy.afl.com.au/assets/media/players/afl/993480_450.png
1009015,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1009015_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1009015_450.png
1013611,,,,,,,,https://fantasy.afl.com.au/assets/media/players/afl/1013611_450.png,https://fantasy.afl.com.au/assets/media/players/afl/1013611_450.png
